668	да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#944.181#944.435
669	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#944.435#944.689
670	virgin	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#944.689#944.943
671	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#944.943#945.197
672	то	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#945.197#945.451
673	же	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#945.451#945.705
674	самое	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#945.705#945.959
675	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#945.959#946.213
676	то	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#946.213#946.467
677	же	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#946.467#946.721
678	самое	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#946.721#946.975
679	бро	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#946.975#947.229
680	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#947.229#947.483
681	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#947.483#947.749
682	Я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#951.33#951.617
683	вылетел	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#951.617#951.904
684	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#951.904#952.191
685	одиннадцатой	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#952.191#952.478
686	шк...	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#952.478#952.765
687	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#952.765#953.052
688	одиннадцатом	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#953.052#953.339
689	классе	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#953.339#953.626
690	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#953.626#953.913
691	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#953.913#954.2
692	Эээ	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#955.495#955.746
693	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#955.746#955.997
694	просто	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#955.997#956.248
695	вылетел	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#956.248#956.499
696	из	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#956.499#956.75
697	школы	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#956.75#957.001
698	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#957.001#957.252
699	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#957.252#957.51
700	Да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#959.02#959.19
701	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#959.19#959.36
702	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#959.36#959.53
703	Потому	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#961.52#961.761
704	что	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#961.761#962.002
705	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#962.002#962.243
706	понял	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#962.243#962.484
707	что	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#962.484#962.725
708	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#962.725#962.966
709	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#962.966#963.207
710	всё	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#963.207#963.448
711	сам	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#963.448#963.689
712	сделаю	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#963.689#963.93
713	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#963.93#964.171
714	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#964.171#964.42
715	Были	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#967.27#967.736
716	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#967.736#968.202
717	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#968.202#968.67
718	Ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#968.71#968.935
719	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#968.935#969.16
720	ж	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#969.16#969.385
721	из	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#969.385#969.61
722	дома	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#969.61#969.835
723	ушел	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#969.835#970.06
724	тада	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#970.06#970.285
725	и	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#970.285#970.51
726	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#970.51#970.735
727	жил	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#970.735#970.96
728	у	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#970.96#971.185
729	подруги	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#971.185#971.41
730	типа	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#971.41#971.635
731	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#971.635#971.86
732	вот	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#971.86#972.085
733	год	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#972.085#972.31
734	тада	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#972.31#972.535
735	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#972.535#972.76
736	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#972.76#973.0
737	А	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#973.045#973.267
738	у	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#973.267#973.489
739	подруги	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#973.489#973.711
740	было	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#973.711#973.933
741	типа	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#973.933#974.155
742	двадцать	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#974.155#974.377
743	пять	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#974.377#974.599
744	лет	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#974.599#974.821
745	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#974.821#975.043
746	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#975.043#975.265
747	Да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#976.765#977.019
748	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#977.019#977.273
749	она	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#977.273#977.527
750	вообще	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#977.527#977.781
751	девчонка	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#977.781#978.035
752	была	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#978.035#978.289
753	на	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#978.289#978.543
754	плэйбой	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#978.543#978.797
755	ковере	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#978.797#979.051
756	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#979.051#979.305
757	это	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#979.305#979.559
758	время	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#979.559#979.813
759	#смех#	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#979.813#980.067
760	тоже	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#980.067#980.321
761	такая	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#980.321#980.575
762	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#980.575#980.829
763	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#980.829#981.095
764	Она	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#983.47#983.747
765	мне	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#983.747#984.024
766	пришла	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#984.024#984.301
767	на	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#984.301#984.578
768	тренировку	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#984.578#984.855
769	танцы	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#984.855#985.132
770	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#985.132#985.409
771	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#985.409#985.69
772	Да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#987.745#987.997
773	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#987.997#988.249
774	да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#988.249#988.501
775	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#988.501#988.753
776	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#988.753#989.005
777	давал	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#989.005#989.257
778	уроки	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#989.257#989.509
779	мне	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#989.509#989.761
780	было	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#989.761#990.013
781	шестнадцать	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#990.013#990.265
782	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#990.265#990.517
783	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#990.517#990.775
784	Да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#995.405#995.508
785	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#995.508#995.611
786	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#995.611#995.715
787	#смех#	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#997.205#998.6
788	Танцую	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1006.62#1006.867
789	пять	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1006.867#1007.114
790	часов	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1007.114#1007.361
791	получишь	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1007.361#1007.608
792	двадцать	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1007.608#1007.855
793	пять	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1007.855#1008.102
794	евро	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1008.102#1008.349
795	что-то	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1008.349#1008.596
796	такое	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1008.596#1008.843
797	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1008.843#1009.09
798	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1009.09#1009.34
799	Еще	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1009.4#1009.649
800	го-го	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1009.649#1009.898
801	дэнс	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1009.898#1010.147
802	есть	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1010.147#1010.396
803	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1010.396#1010.645
804	тебя	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1010.645#1010.894
805	берут	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1010.894#1011.143
806	типа	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1011.143#1011.392
807	на	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1011.392#1011.641
808	го-го	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1011.641#1011.89
809	дэнс	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1011.89#1012.139
810	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1012.139#1012.388
811	один	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1012.388#1012.637
812	раз	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1012.637#1012.886
813	был	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1012.886#1013.135
814	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1013.135#1013.384
815	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1013.384#1013.64
816	Ты	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1013.78#1013.997
817	типа	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1013.997#1014.214
818	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1014.214#1014.431
819	ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1014.431#1014.648
820	да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1014.648#1014.865
821	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1014.865#1015.082
822	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1015.082#1015.3
823	Ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1016.465#1016.745
824	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1016.745#1017.025
825	я	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1017.025#1017.305
826	был	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1017.305#1017.585
827	один	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1017.585#1017.865
828	раз	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1017.865#1018.145
829	ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1018.145#1018.425
830	не	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1018.425#1018.705
831	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1018.705#1018.985
832	трусах	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1018.985#1019.265
833	ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1019.265#1019.545
834	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1019.545#1019.825
835	большинстве	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1019.825#1020.105
836	эти	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1020.105#1020.385
837	люди	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1020.385#1020.665
838	делают	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1020.665#1020.945
839	как	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1020.945#1021.225
840	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1021.225#1021.505
841	трусах	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1021.505#1021.785
842	да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1021.785#1022.065
843	как	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1022.065#1022.345
844	Тупак	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1022.345#1022.625
845	знаете	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1022.625#1022.905
846	фотку	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1022.905#1023.185
847	Тупака	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1023.185#1023.465
848	знаете	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1023.465#1023.745
849	где	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1023.745#1024.025
850	он	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1024.025#1024.305
851	в	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1024.305#1024.585
852	трусиках	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1024.585#1024.865
853	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1024.865#1025.145
854	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1025.145#1025.445
855	Вот	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1025.535#1025.751
856	типа	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1025.751#1025.967
857	что-то	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1025.967#1026.183
858	такое	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1026.183#1026.399
859	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1026.399#1026.615
860	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1026.615#1026.835
861	Ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1026.875#1027.149
862	это	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1027.149#1027.423
863	как	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1027.423#1027.697
864	бы	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1027.697#1027.971
865	вид	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1027.971#1028.245
866	выживания	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1028.245#1028.519
867	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1028.519#1028.793
868	у	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1028.793#1029.067
869	танцоров	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1029.067#1029.341
870	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1029.341#1029.615
871	тебе	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1029.615#1029.889
872	другой	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1029.889#1030.163
873	возможности	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1030.163#1030.437
874	нет	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1030.437#1030.711
875	и	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1030.711#1030.985
876	ты	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1030.985#1031.259
877	такой	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1031.259#1031.533
878	бери	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1031.533#1031.807
879	это	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1031.807#1032.081
880	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1032.081#1032.355
881	хочешь	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1032.355#1032.629
882	такой	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1032.629#1032.903
883	да	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1032.903#1033.177
884	нет	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1033.177#1033.451
885	ну	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1033.451#1033.725
886	и	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1033.725#1033.999
887	не	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1033.999#1034.273
888	будешь	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1034.273#1034.547
889	кушать	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1034.547#1034.821
890	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1034.821#1035.095
891	/	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#1035.095#1035.37
892	И	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#658.495#658.7
893	пригласила	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#658.7#658.905
894	приехать	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#658.905#659.11
895	?	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#659.11#659.315
896	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#659.315#659.52
897	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#659.52#659.725
898	Ваш	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#664.27#664.477
899	первый	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#664.477#664.684
900	приезд	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#664.684#664.891
901	вы	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#664.891#665.098
902	напились	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#665.098#665.305
903	вот	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#665.305#665.512
904	это	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#665.512#665.719
905	то	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#665.719#665.926
906	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#665.926#666.133
907	о	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#666.133#666.34
908	чем	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#666.34#666.547
909	ты	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#666.547#666.754
910	рассказывал	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#666.754#666.961
911	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#666.961#667.168
912	в	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#667.168#667.375
913	зашкварных	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#667.375#667.582
914	историях	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#667.582#667.789
915	?	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#667.789#667.996
916	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#667.996#668.203
917	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#668.203#668.42
918	Я	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#735.56#735.83
919	прям	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#735.83#736.1
920	представляю	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#736.1#736.37
921	как	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#736.37#736.64
922	в	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#736.64#736.91
923	этих	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#736.91#737.18
924	домах	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#737.18#737.45
925	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#737.45#737.72
926	вот	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#737.72#737.99
927	г...	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#737.99#738.26
928	с	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#738.26#738.53
929	где	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#738.53#738.8
930	Пикачу	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#738.8#739.07
931	нарисован	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#739.07#739.34
932	на	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#739.34#739.61
933	стенах	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#739.61#739.88
934	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#739.88#740.15
935	сидят	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#740.15#740.42
936	люди	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#740.42#740.69
937	и	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#740.69#740.96
938	жалятся	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#740.96#741.23
939	себе	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#741.23#741.5
940	в	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#741.5#741.77
941	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#741.77#742.04
942	веняки	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#742.04#742.31
943	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#742.31#742.58
944	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#742.58#742.85
945	Тут	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#757.85#758.022
946	есть	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#758.022#758.194
947	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#758.194#758.366
948	твое	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#758.366#758.538
949	граффити	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#758.538#758.71
950	?	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#758.71#758.882
951	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#758.882#759.054
952	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#759.054#759.23
953	Ты	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#767.03#767.202
954	просто	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#767.202#767.374
955	тэгал	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#767.374#767.546
956	Кэш	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#767.546#767.718
957	?	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#767.718#767.89
958	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#767.89#768.062
959	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#768.062#768.24
960	Как	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#771.31#771.447
961	ты	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#771.447#771.584
962	себя	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#771.584#771.721
963	называл	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#771.721#771.858
964	?	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#771.858#771.995
965	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#771.995#772.132
966	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#772.132#772.27
967	Да	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#780.765#780.973
968	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#780.973#781.181
969	да-да	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#781.181#781.389
970	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#781.389#781.597
971	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#781.597#781.805
972	Мне	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#806.576#806.85
973	кажется	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#806.85#807.124
974	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#807.124#807.398
975	знаешь	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#807.398#807.672
976	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#807.672#807.946
977	было	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#807.946#808.22
978	бы	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#808.22#808.494
979	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#808.494#808.768
980	короче	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#808.768#809.042
981	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#809.042#809.316
982	офигенно...	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#809.316#809.59
983	офигенный	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#809.59#809.864
984	коллаб	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#809.864#810.138
985	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#810.138#810.412
986	ты	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#810.412#810.686
987	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#810.686#810.96
988	Киркоров	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#810.96#811.234
989	и	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#811.234#811.508
990	Чарли	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#811.508#811.782
991	ЭксСиИкс	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#811.782#812.056
992	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#812.056#812.33
993	/	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#812.33#812.622
994	Серьезно	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#894.077#894.272
995	?	_	_	_	_	_	_	_	words@nr1986m#@nr1986m#894.272#894.467
